Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
03/31/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 06:15:00 AM,PARQUE EL TUNAL E-6,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,SECUNDARIA,11001000,AUTOMOVIL,MAZDA,323 HB,1989,AZUL,1
03/31/2016 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,12/31/1899 12:00:00 AM,BARRIO QUINTA ORIENTAL,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54001000,VEHICULO-PANEL,MITSUBISHI,CANTER,2002,GRIS,1
03/31/2016 12:00:00 AM,VALLE,CALI (CT),Jueves,12/31/1899 08:00:00 AM,CIUDAD CAPRI E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,76001000,AUTOMOVIL,KIA,PICANTO LX,2011,NEGRO GRAFITO,1
04/01/2016 12:00:00 AM,ANTIOQUIA,ENVIGADO,Viernes,12/31/1899 06:10:00 PM,CHINGUI,URBANA,VIAS PUBLICAS,CONTUNDENTES,PASAJERO MOTOCICLETA,CONDUCTOR TAXI,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5266000,TAXI,HYUNDAI,ATOS PRIME,2007,AMARILLO,1
04/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 03:00:00 PM,LA SOLEDAD E-13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,11001000,CAMIONETA,FORD,F 100 CUSTOM,1995,PLATEADO,1
04/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 09:10:00 PM,TIERRA GRATA E-10,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,70,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,TECNOLOGO,11001000,AUTOMOVIL,CHEVROLET,AVEO,2012,ROJO,1
04/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 02:15:00 PM,GUSTAVO RESTREPO E-18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,68,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,CHEVETTE,1985,DORADO,1
04/01/2016 12:00:00 AM,GUAJIRA,VILLANUEVA,Viernes,12/31/1899 08:00:00 AM,TRAMO DE VIA,RURAL,PEAJE,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44874000,AUTOMOVIL,MAZDA,1ALN3M,2004,AZUL,1
04/01/2016 12:00:00 AM,HUILA,TELLO,Viernes,12/31/1899 06:30:00 PM,VEREDA MESA REDONDA,RURAL,RODANDO SOBRE VIA - VIA PUBLICA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,43,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41799000,VEHICULO-PANEL,JAC,HFC1060KD,2014,BLANCO,1
04/01/2016 12:00:00 AM,MAGDALENA,ARACATACA,Viernes,12/31/1899 09:30:00 PM,VEREDA MACARAQUILLA,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,69,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,47053000,CAMIONETA,TOYOTA,FORTUNER,2016,PLATA,1
04/01/2016 12:00:00 AM,NARIÑO,IPIALES,Viernes,12/31/1899 06:00:00 PM,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,55,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,52356000,CAMPERO,CHEVROLET,VITARA,1999,AZUL,1
04/01/2016 12:00:00 AM,PUTUMAYO,VILLAGARZÓN,Viernes,12/31/1899 05:30:00 AM,VDA. EL GUINEO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,86885000,AUTOMOVIL,CHEVROLET,NQR,2016,NEGRO Y BLANCO,1
04/01/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 08:00:00 AM,LOS COMUNEROS II E13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,TAXI,RENAULT,SYMBOL CITIUS,2007,AMARILLO,1
04/01/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 02:30:00 PM,CIUDAD CAPRI E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,RENAULT,CLIO STYLE,2016,GRIS,1
04/01/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 04:30:00 PM,LOS FARALLONES E18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SPRINT,1991,CAFE,1
04/01/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 11:30:00 PM,CALIMIO DESEPAZ E21,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,CONDUCTOR VEHICULO,33,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SPRINT,1990,AZUL,1
04/02/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 09:30:00 AM,SAN JOAQUIN C-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,49,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,AUTOMOVIL,KIA,NEW SPORTAGE LX,2016,GRIS,1
04/02/2016 12:00:00 AM,ATLÁNTICO,SOLEDAD,Sábado,12/31/1899 07:45:00 PM,TERRANOVA,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,58,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,8758000,CAMPERO,CHEVROLET,TROOPER ESTANDAR,1991,ROJO - BLANCO,1
04/02/2016 12:00:00 AM,CAUCA,PIENDAMÓ,Sábado,12/31/1899 12:30:00 PM,VDA LOS ARADOS,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,61,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,19548000,CAMIONETA,CHEVROLET,LUV D MAX,2007,BLANCO,1
04/02/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Sábado,12/31/1899 08:30:00 AM,SAMUEL SILVERIO BUITRAGO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,32,MASCULINO,CASADO,COLOMBIA,EMPLEADO POLICIAL,POLICIA,TECNICO,19001000,AUTOMOVIL,CHEVROLET,MONZA CLASSIC,1987,ROJO,1
04/02/2016 12:00:00 AM,CESAR,LA PAZ,Sábado,12/31/1899 06:30:00 PM,VEREDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,61,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20621000,AUTOMOVIL,FORD,BRONCO,-,NEGRO,1
04/02/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 08:00:00 PM,CASTILLA LA NUEVA E-8,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,AUTOMOVIL,CHEVROLET,SPARK,2011,AZUL,1
04/02/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 06:00:00 PM,ROMA  E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,47,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,CAMIONETA,TOYOTA,HILUX,2008,NEGRO,1
04/02/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 09:30:00 PM,LA FRAGUA E-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,INGENIERO ELECTRICO,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,AVEO EMOTION,2010,NEGRO,1
04/02/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 06:30:00 PM,CASTILLA LA NUEVA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,AUTOMOVIL,KIA,PICANTO EX,2014,PLATA,1
04/02/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 08:30:00 AM,VENECIA E-6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,HYUNDAI,ATOS PRIME GL,2010,AMARILLO,1
04/02/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 06:45:00 PM,VILLA ALSACIA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,TECNICO,11001000,AUTOMOVIL,CHEVROLET,SPARK,2010,ROJO,1
04/02/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 06:10:00 PM,LA VICTORIA E-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,DATSUN,160J,1980,HABANO,1
04/02/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 08:05:00 PM,CHUCUA EL BURRO E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,CAMPERO,TOYOTA,LAND CRUISER,1994,ROJO,1
04/02/2016 12:00:00 AM,NARIÑO,IPIALES,Sábado,12/31/1899 06:57:00 PM,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,51,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,52356000,CAMIONETA,MAZDA,B 2600,1997,AZUL BALTICO,1
04/02/2016 12:00:00 AM,NARIÑO,PUPIALES,Sábado,12/31/1899 09:30:00 PM,CORREGIMIENTO JOSE MARIA HERNADEZ,RURAL,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,52585000,AUTOMOVIL,MAZDA,323 HB,1996,AZUL,1
04/02/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 10:00:00 AM,PARCELACIONES PANCE E22,URBANA,FRENTE A COLEGIO - VIA PUBLICA,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,MAZDA,2,2013,GRIS,1
04/02/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 11:00:00 AM,NUEVA TEQUENDAMA E19,URBANA,FRENTE CLINICA U HOSPITAL - VIA PUBLICA,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,22,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2008,GRIS,1
04/02/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 01:00:00 PM,EL INGENIO E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EN ELECTRONICA,TECNICO,76001000,AUTOMOVIL,CHEVROLET,SPARK,2015,GRIS,1
04/02/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 12:20:00 PM,SAN FERNANDO VIEJO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,76001000,AUTOMOVIL,CHEVROLET,SPARK,2009,BLANCO,1
04/02/2016 12:00:00 AM,VALLE,JAMUNDÍ,Sábado,12/31/1899 11:30:00 AM,TERRANOVA E24,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76364000,AUTOMOVIL,CHEVROLET,SAIL,2016,ROJO,1
04/03/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Domingo,12/31/1899 03:30:00 AM,BELLO HORIZONTE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,-,SECUNDARIA,19001000,AUTOMOVIL,MAZDA,626,1999,AZUL,1
04/03/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Domingo,12/31/1899 07:15:00 AM,SAN JOSE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19001000,CAMIONETA,FORD,F22CL3,2007,GRIS,1
04/03/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Domingo,12/31/1899 08:17:00 AM,VILLA DEL VIENTO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19001000,CAMIONETA,NISSAN,NP300 FRONTIER,2016,GRIS,1
04/03/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 06:00:00 PM,JORGE GAITAN CORTES E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,42,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,INFECTOLOGO,SUPERIOR,11001000,AUTOMOVIL,HYUNDAI,ATOS PRIME GL,2012,GRIS,1
04/03/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 10:00:00 AM,CASTILLA LA NUEVA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,11001000,AUTOMOVIL,HYUNDAI,ATOS SANTRO GL,2007,PLATA,1
04/03/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 02:00:00 PM,CHAPINERO NORTE E-2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EN SISTEMAS,TECNICO,11001000,AUTOMOVIL,CHEVROLET,TAXI 7:24,2005,NEGRO,1
04/03/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 04:30:00 PM,USATAMA E-14,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,45,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,TECNOLOGO,11001000,AUTOMOVIL,MAZDA,323,1996,GRIS,1
04/03/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 01:30:00 PM,GALERIAS E-13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK,2015,GRIS,1
04/03/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 07:40:00 AM,BOSQUE POPULAR E-10,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,49,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,-,SUPERIOR,11001000,AUTOMOVIL,KIA,PICANTO EX,2013,CAFE,1
04/03/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12/31/1899 01:43:00 PM,VILLA DE LA TORRE E-8,URBANA,BODEGAS Y SIMILARES,LLAVE MAESTRA,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,TECNICO,11001000,CAMION,JAC,HFC1040K2,2012,BLANCO,1
04/03/2016 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Domingo,12/31/1899 06:30:00 PM,COOPERATIVO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,34,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SUPERIOR,44001000,AUTOMOVIL,MAZDA,626,1993,ROJO,1
04/03/2016 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Domingo,12/31/1899 11:00:00 PM,TAGANGA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,58,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,ARQUITECTO,SUPERIOR,47001000,CAMIONETA,TOYOTA,LAND CRUISER,1994,AZUL,1
04/03/2016 12:00:00 AM,VALLE,CALI (CT),Domingo,12/31/1899 11:00:00 AM,VIPASA E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,1996,VERDE,1
04/03/2016 12:00:00 AM,VALLE,CALI (CT),Domingo,12/31/1899 04:30:00 PM,LOS ALCAZARES E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,41,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,76001000,AUTOMOVIL,KIA,CERATO LX,2007,NEGRO GRAFITO,1
04/03/2016 12:00:00 AM,VALLE,JAMUNDÍ,Domingo,12/31/1899 12:05:00 AM,TERRANOVA E24,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76364000,AUTOMOVIL,CHEVROLET,SPARK,2016,BLANCO,1
04/04/2016 12:00:00 AM,ANTIOQUIA,GUARNE,Lunes,12/31/1899 01:30:00 AM,LA CABAÑA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,72,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5318000,AUTOMOVIL,RENAULT,SYMBOL ALIZE,2013,VERDE OSCURO,1
04/04/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,12/31/1899 08:00:00 AM,CASTILLA C-5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,MAZDA,323 HE 5,1996,ROJO,1
04/04/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,12/31/1899 02:00:00 PM,LOS COLORES C-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,58,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,MAZDA,323 HBI,1995,ROJO,1
04/04/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,12/31/1899 11:00:00 PM,CALAZANS C-12,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,CASADO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,5001000,MICROBUS,HYUNDAI,SIN LINEA,2010,BLANCO,1
04/04/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,12/31/1899 01:00:00 PM,EL DANUBIO C-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,CAMIONETA,TOYOTA,COROLLA,2004,BLANCO,1
04/04/2016 12:00:00 AM,BOYACÁ,VENTAQUEMADA,Lunes,12/31/1899 12:00:00 AM,VDA. PUENTE BOYACA,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,15861000,AUTOMOVIL,RENAULT,R 9 GTL,1987,ROJO-MARRON-ROYAL,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 08:00:00 PM,BOCHICA I E-10,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,-,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,LUV,2000,ROJO,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 12:00:00 AM,VENECIA E-6,URBANA,DENTRO DE LA VIVIENDA,LLAVE MAESTRA,A PIE,A PIE,74,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,CORSA L,1998,PLATA NIQUEL,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 04:00:00 PM,ISLA DEL SOL E-6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,60,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,AUTOMOVIL,HYUNDAI,ATOS SANTRO GL,2006,PLATA,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 07:30:00 PM,LAS AMERICAS E-8,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,AUTOMOVIL,RENAULT,SANDERO EXPRESSION,2011,GRIS,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 07:30:00 PM,URB. LUCERNA E-8,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,41,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,ADMINISTRADOR DE EMPRESAS,SUPERIOR,11001000,AUTOMOVIL,RENAULT,TWINGO DYNAMIQUE,2004,GRIS,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 11:00:00 PM,ALQUERÍA LA FRAGUA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,60,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,ABOGADO,SUPERIOR,11001000,CAMPERO,FORD,ESCAPE,2014,PLATA,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 07:45:00 PM,CARVAJAL E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,CAMPERO,MITSUBISHI,MONTERO,1996,VERDE,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 10:20:00 PM,PRADO VERANIEGO E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,RENAULT,SANDERO DYNAMIQUE,2011,VINOTINTO,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 11:45:00 AM,VEINTE DE JULIO E-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,SUPER CARRY,1997,BLANCO,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12/31/1899 04:05:00 PM,OLAYA E-18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,70,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,AUTOMOVIL,CHEVROLET,CHEVETTE,1995,ROJO,1
04/04/2016 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,Lunes,12/31/1899 03:00:00 AM,VER. GUABIO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,58,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25290000,CAMION,CHEVROLET,NPR,2013,BLANCO,1
